fecha,hora,vehiculo1_tipo,vehiculo1_marca,situacion_climatica,longitud,latitud,conteo_accidentes_dia
85,29,27705,25348,2269,-100.3526568,25.67291483,85
85,58,27705,25348,2269,-100.3381418,25.6685814,85
85,57,1593,204,2269,-100.3470703,25.71249,85
85,118,27705,25348,27823,-100.3552242,25.7240418,85
85,56,27705,25348,27823,-100.3468829,25.69135589,85
85,27,27705,25348,27823,-100.4070747,25.73963717,85
85,23,2246,2246,27823,-100.332333,25.704542,85
85,28,27705,25348,2269,-100.2846465,25.63916232,85
85,26,27705,25348,2269,-100.2723541,25.6076153,85
85,28,27705,25348,2269,-100.2846465,25.63916232,85
85,38,27705,25348,2269,-100.3511869,25.69422271,85
85,17,27705,25348,27823,-100.3713532,25.70669218,85
85,64,27705,25348,2269,-100.3567582,25.7429279,85
85,70,27705,25348,2269,-100.3437114,25.7180976,85
85,41,27705,25348,27823,-100.2856126,25.62135172,85
85,34,27705,25348,2269,-100.2787983,25.64199406,85
85,34,2246,2246,27823,-100.2740162,25.643083,85
85,19,2246,2246,27823,-100.3336847,25.66575239,85
85,22,27705,25348,2269,-100.3516575,25.68814746,85
85,42,27705,25348,27823,-100.3451408,25.71049965,85
85,61,27705,25348,27823,-100.3032567,25.6194632,85
85,11,27705,25348,2269,-100.3987778,25.73207191,85
85,5,27705,25348,2269,-100.3732998,25.6947235,85
85,11,27705,25348,2269,-100.3208448,25.73748306,85
85,24,2246,2246,2269,-100.2738788,25.64298583,85
85,15,27705,25348,2269,-100.3593665,25.69813882,85
74,10,27705,25348,2269,-100.380594,25.77381425,74
74,14,27705,25348,27823,-100.3142701,25.67704043,74
74,39,27705,25348,2269,-100.2871766,25.67313655,74
74,59,27705,25348,27823,-100.3078071,25.6727517,74
74,16,1593,204,2269,-100.3208211,25.68565792,74
74,10,27705,25348,2269,-100.3697113,25.70490423,74
74,10,27705,25348,2269,-100.3524397,25.67508884,74
74,8,27705,25348,2269,-100.308254,25.67068985,74
74,8,27705,25348,27823,-100.3747759,25.70853295,74
74,25,27705,25348,27823,-100.2857453,25.6716185,74
74,22,27705,25348,2269,-100.334148,25.68697595,74
74,37,1593,204,27823,-100.3803002,25.67361982,74
74,31,27705,25348,27823,-100.3053943,25.63374571,74
74,30,27705,25348,27823,-100.3139498,25.6642084,74
74,45,27705,25348,27823,-100.3098937,25.68012155,74
74,24,27705,25348,27823,-100.258713,25.6041,74
74,31,27705,25348,27823,-100.3683607,25.72417586,74
74,19,27705,25348,27823,-100.2731906,25.66616068,74
74,39,27705,25348,27823,-100.4006722,25.73363809,74
74,25,2246,2246,27823,-100.330345,25.6872914,74
74,35,27705,25348,27823,-100.3198762,25.70438302,74
74,58,27705,25348,2269,-100.3000465,25.68163312,74
74,74,27705,25348,27823,-100.3516575,25.68814746,74
74,41,27705,25348,27823,-100.3227461,25.68683348,74
74,34,27705,25348,27823,-100.3515654,25.66415195,74
74,48,27705,25348,27823,-100.3526568,25.67291483,74
74,33,27705,25348,27823,-100.3512213,25.70485159,74
74,56,1593,204,27823,-100.3053943,25.63374571,74
74,16,27705,25348,2269,-100.3028647,25.64253509,74
74,45,27705,25348,2269,-100.3488065,25.6969116,74
74,26,27705,25348,27823,-100.3924132,25.72270854,74
74,39,27705,25348,27823,-100.31199,25.66382,74
74,34,27705,25348,27823,-100.352066,25.68091592,74
74,7,27705,25348,27823,-100.364478,25.72407672,74
74,34,27705,25348,27823,-100.3987778,25.73207191,74
74,127,27705,25348,27823,-100.2682964,25.69147628,74
74,28,27705,25348,27823,-100.3571854,25.67868852,74
74,63,27705,25348,27823,-100.2736877,25.68712592,74
74,30,27705,25348,27823,-100.3297937,25.665143,74
74,118,27705,25348,2269,-100.286784,25.637865,74
74,26,27705,25348,27823,-100.2813923,25.68396,74
74,55,2246,2246,27823,-100.2683499,25.68256617,74
74,19,27705,25348,27823,-100.3548553,25.7362311,74
74,25,27705,25348,27823,-100.4142334,25.7809876,74
74,82,27705,25348,27823,-100.3210243,25.67078446,74
74,29,27705,25348,27823,-100.2951129,25.65582718,74
74,33,27705,25348,27823,-100.2749181,25.64892329,74
74,63,27705,25348,27823,-100.3714372,25.6954064,74
74,114,27705,25348,27823,-100.3683193,25.69131474,74
74,24,27705,25348,27823,-100.3217796,25.68576132,74
74,26,27705,25348,27823,-100.3195692,25.66815634,74
74,58,27705,25348,27823,-100.3513002,25.69422345,74
74,94,2246,2246,27823,-100.2843064,25.66721595,74
74,25,27705,25348,27823,-100.364203,25.71215688,74
74,21,27705,25348,27823,-100.4110209,25.7656412,74
74,33,27705,25348,27823,-100.2879084,25.70372589,74
74,26,27705,25348,27823,-100.2955891,25.63762759,74
74,45,27705,25348,2269,-100.3055025,25.66246691,74
74,26,27705,25348,27823,-100.2955891,25.63762759,74
74,20,27705,25348,2269,-100.2652671,25.60086458,74
74,124,27705,25348,27823,-100.2333462,25.55783782,74
74,13,2246,2246,2269,-100.2652671,25.60086458,74
74,29,27705,25348,27823,-100.2738788,25.64298583,74
74,13,27705,25348,2269,-100.335501,25.662251,74
74,13,27705,25348,2269,-100.335501,25.662251,74
74,33,1593,204,27823,-100.3125921,25.6700535,74
74,27,27705,25348,27823,-100.3277699,25.66474753,74
74,13,27705,25348,27823,-100.335501,25.662251,74
74,19,2246,2246,27823,-100.3055025,25.66246691,74
74,14,27705,25348,27823,-100.4019684,25.75965366,74
74,8,27705,25348,2269,-100.2840664,25.6489814,74
74,10,27705,25348,2269,-100.3545785,25.69699595,74
74,8,27705,25348,2269,-100.3548766,25.69132603,74
74,81,27705,25348,2269,-100.2994813,25.63360752,74
67,7,27705,25348,2269,-100.365532,25.6880819,67
67,31,27705,25348,27823,-100.299285,25.630192,67
67,96,1593,204,27823,-100.3193993,25.66905277,67
67,41,2246,2246,2269,-100.2715639,25.62110566,67
67,12,27705,25348,27823,-100.3513002,25.69422345,67
67,27,27705,25348,27823,-100.3156631,25.66453391,67
67,56,27705,25348,2269,-100.3078908,25.6978969,67
67,19,27705,25348,27823,-100.2996315,25.6850048,67
67,24,27705,25348,27823,-100.4113203,25.74174929,67
67,43,27705,25348,2269,-100.3190198,25.68456015,67
67,31,27705,25348,2269,-100.3240533,25.74178506,67
67,24,27705,25348,27823,-100.359872,25.73221042,67
67,28,27705,25348,27823,-100.3582087,25.7146877,67
67,32,27705,25348,2269,-100.2823287,25.66022372,67
67,19,27705,25348,27823,-100.2881329,25.63930277,67
67,22,27705,25348,27823,-100.370924,25.70314709,67
67,27,27705,25348,27823,-100.3423929,25.70472203,67
67,25,27705,25348,27823,-100.3423929,25.70472203,67
67,41,27705,25348,27823,-100.3319779,25.677229,67
67,41,27705,25348,27823,-100.3502306,25.71258436,67
67,48,27705,25348,2269,-100.2619438,25.6875578,67
67,37,27705,25348,2269,-100.2619438,25.6875578,67
67,18,27705,25348,2269,-100.2950261,25.68960803,67
67,24,27705,25348,27823,-100.3672911,25.70260311,67
67,30,27705,25348,27823,-100.3453035,25.69651151,67
67,57,1593,204,2269,-100.3102432,25.68450094,67
67,7,27705,25348,2269,-100.2765882,25.6833202,67
67,20,27705,25348,2269,-100.3512213,25.70485159,67
67,72,1593,204,2269,-100.3375581,25.7234579,67
67,31,27705,25348,2269,-100.3168198,25.69648894,67
67,29,27705,25348,27823,-100.3336264,25.67015185,67
67,29,27705,25348,2269,-100.4006722,25.73363809,67
67,22,27705,25348,27823,-100.3265512,25.6664418,67
67,27,27705,25348,27823,-100.324202,25.674653,67
67,27,2246,2246,27823,-100.3430552,25.69962492,67
67,48,27705,25348,27823,-100.3234836,25.67260458,67
67,15,27705,25348,27823,-100.3119208,25.68667963,67
67,36,2246,2246,27823,-100.2962733,25.6918587,67
67,15,27705,25348,27823,-100.3168701,25.68608977,67
67,26,1593,204,27823,-100.31452,25.67533298,67
67,127,27705,25348,27823,-100.2740594,25.62506109,67
67,104,27705,25348,27823,-100.3512213,25.70485159,67
67,45,27705,25348,27823,-100.33809,25.686603,67
67,20,2246,2246,27823,-100.3432802,25.72602329,67
67,50,27705,25348,27823,-100.3534322,25.67073564,67
67,38,27705,25348,27823,-100.2857453,25.6716185,67
67,45,27705,25348,27823,-100.3304053,25.72115611,67
67,97,27705,25348,27823,-100.4102078,25.74504044,67
67,50,27705,25348,27823,-100.3410581,25.6855195,67
67,42,2246,2246,27823,-100.3414216,25.6861194,67
67,25,27705,25348,27823,-100.3399826,25.68702959,67
67,66,27705,25348,27823,-100.366657,25.70890285,67
67,23,27705,25348,27823,-100.2711152,25.61254564,67
67,23,27705,25348,27823,-100.2732993,25.68095366,67
67,28,27705,25348,27823,-100.338472,25.66663232,67
67,33,27705,25348,27823,-100.2711108,25.61360694,67
67,25,27705,25348,27823,-100.2683517,25.68577803,67
67,18,27705,25348,27823,-100.2683517,25.68577803,67
67,31,2246,2246,27823,-100.329459,25.678715,67
67,24,27705,25348,27823,-100.3534322,25.67073564,67
67,27,27705,25348,27823,-100.3277699,25.66474753,67
67,20,27705,25348,27823,-100.3220934,25.68321529,67
67,63,27705,25348,27823,-100.3488373,25.71603067,67
67,96,27705,25348,27823,-100.3195692,25.66815634,67
67,30,2246,2246,2269,-100.4191186,25.76979502,67
67,12,27705,25348,27823,-100.4018126,25.75920731,67
67,10,27705,25348,27823,-100.3526568,25.67291483,67
102,14,27705,25348,27823,-100.3234613,25.72559305,102
102,9,27705,25348,27823,-100.3342539,25.68619872,102
102,15,2246,2246,27823,-100.351221,25.704852,102
102,59,27705,25348,27823,-100.3108219,25.67501915,102
102,33,27705,25348,27823,-100.3326769,25.7218854,102
102,34,27705,25348,27823,-100.3361314,25.67015077,102
102,28,27705,25348,27823,-100.4012785,25.7372763,102
102,36,27705,25348,27823,-100.3814347,25.67008149,102
102,66,27705,25348,27823,-100.3168198,25.69648894,102
102,74,27705,25348,27823,-100.3514486,25.69161027,102
102,32,27705,25348,27823,-100.3207909,25.67864126,102
102,53,27705,25348,27823,-100.354012,25.69046834,102
102,28,27705,25348,27823,-100.2987689,25.6704671,102
102,33,2246,2246,27823,-100.2682162,25.70341065,102
102,21,27705,25348,27823,-100.3321047,25.67637194,102
102,34,27705,25348,27823,-100.2615189,25.68305915,102
102,57,27705,25348,27823,-100.3512213,25.70485159,102
102,10,27705,25348,27823,-100.3200869,25.70640035,102
102,17,27705,25348,27823,-100.3526568,25.67291483,102
102,27,27705,25348,27823,-100.333307,25.68608606,102
102,13,2246,2246,27823,-100.2066203,25.52355728,102
102,14,27705,25348,27823,-100.4070747,25.73963717,102
102,22,27705,25348,27823,-100.2924203,25.65150075,102
102,31,27705,25348,27823,-100.3370273,25.69450509,102
102,48,27705,25348,27823,-100.3181343,25.68362898,102
102,34,27705,25348,27823,-100.3011831,25.63137463,102
102,26,27705,25348,27823,-100.2711108,25.61360694,102
102,45,27705,25348,27823,-100.2487529,25.57831745,102
102,43,27705,25348,27823,-100.2944298,25.65474498,102
102,24,27705,25348,27823,-100.3319663,25.66444243,102
102,27,27705,25348,27823,-100.3446925,25.68733194,102
102,27,27705,25348,27823,-100.3102033,25.66528746,102
102,28,27705,25348,27823,-100.3136121,25.66939868,102
102,15,27705,25348,27823,-100.3575593,25.70888722,102
102,57,1593,204,27823,-100.3350135,25.664562,102
102,17,27705,25348,27823,-100.2857453,25.6716185,102
102,18,27705,25348,27823,-100.3358969,25.69577803,102
102,24,27705,25348,27823,-100.3512838,25.69487896,102
102,25,27705,25348,27823,-100.4109245,25.76559415,102
102,29,27705,25348,27823,-100.2711108,25.61360694,102
102,24,27705,25348,27823,-100.3512859,25.71527565,102
102,107,27705,25348,27823,-100.336248,25.659457,102
102,94,27705,25348,27823,-100.336248,25.659457,102
102,33,27705,25348,27823,-100.3057487,25.6752178,102
102,96,27705,25348,27823,-100.275073,25.68241,102
102,23,27705,25348,27823,-100.3068981,25.66476747,102
102,35,27705,25348,27823,-100.3328177,25.72196143,102
102,32,27705,25348,27823,-100.3451065,25.68427178,102
102,82,27705,25348,27823,-100.3335601,25.67836144,102
102,27,27705,25348,27823,-100.3465189,25.68673569,102
102,36,27705,25348,27823,-100.3083129,25.67728035,102
102,36,2246,2246,27823,-100.3679686,25.6692426,102
102,114,27705,25348,27823,-100.3526568,25.67291483,102
102,88,27705,25348,27823,-100.3037354,25.68288525,102
102,104,27705,25348,27823,-100.3445238,25.67022866,102
102,98,27705,25348,27823,-100.3329657,25.67281491,102
102,20,27705,25348,27823,-100.3073891,25.66716777,102
102,72,27705,25348,27823,-100.3298199,25.6649663,102
102,40,27705,25348,27823,-100.2846465,25.63916232,102
102,34,27705,25348,27823,-100.3247075,25.7386141,102
102,18,27705,25348,27823,-100.3305843,25.72275576,102
102,29,27705,25348,27823,-100.3123178,25.68381476,102
102,25,27705,25348,27823,-100.3302952,25.6953395,102
102,107,1593,204,27823,-100.2964427,25.65793897,102
102,104,27705,25348,27823,-100.3520282,25.6849936,102
102,27,2246,2246,27823,-100.3065721,25.68318514,102
102,39,27705,25348,27823,-100.2766341,25.68343023,102
102,38,27705,25348,27823,-100.2840882,25.66193232,102
102,27,27705,25348,27823,-100.3227936,25.67796565,102
102,21,27705,25348,27823,-100.2973345,25.64645308,102
102,33,27705,25348,27823,-100.3428548,25.66763529,102
102,50,27705,25348,27823,-100.3152345,25.6614487,102
102,35,27705,25348,27823,-100.29327,25.66862,102
102,29,27705,25348,27823,-100.3028947,25.66195112,102
102,96,27705,25348,27823,-100.3054829,25.67697609,102
102,25,27705,25348,27823,-100.3495412,25.7097206,102
102,24,27705,25348,27823,-100.313466,25.670179,102
102,27,27705,25348,27823,-100.3118167,25.68743571,102
102,18,27705,25348,27823,-100.3971212,25.67463943,102
102,104,27705,25348,27823,-100.3723692,25.70740171,102
102,19,27705,25348,27823,-100.3094834,25.66875735,102
102,57,27705,25348,27823,-100.3472082,25.68753934,102
102,19,27705,25348,27823,-100.2948122,25.6839333,102
102,21,27705,25348,27823,-100.3679943,25.70717051,102
102,32,27705,25348,27823,-100.3524005,25.67555712,102
102,55,27705,25348,27823,-100.2947881,25.68385015,102
102,15,27705,25348,27823,-100.2871766,25.67313655,102
102,45,27705,25348,27823,-100.4110209,25.7656412,102
102,8,27705,25348,27823,-100.3764398,25.72617115,102
102,11,27705,25348,27823,-100.3453035,25.69651151,102
102,17,27705,25348,27823,-100.3142228,25.6358198,102
102,8,2246,2246,27823,-100.3468364,25.69395878,102
102,1,27705,25348,27823,-100.2897406,25.66912269,102
102,19,27705,25348,27823,-100.3163888,25.70136502,102
102,5,27705,25348,27823,-100.3094658,25.68350305,102
102,81,27705,25348,27823,-100.3710388,25.68940318,102
102,68,27705,25348,27823,-100.3426416,25.73391598,102
102,27,27705,25348,27823,-100.3134578,25.68310934,102
102,29,27705,25348,27823,-100.3565468,25.69431169,102
102,14,27705,25348,27823,-100.3697113,25.70490423,102
102,13,27705,25348,27823,-100.289361,25.71072048,102
102,23,1593,204,27823,-100.3971212,25.67463943,102
70,6,27705,25348,27823,-100.3132747,25.661074,70
70,6,27705,25348,27823,-100.3132747,25.661074,70
70,6,27705,25348,27823,-100.3139498,25.6642084,70
70,9,27705,25348,27823,-100.4066839,25.76271668,70
70,47,27705,25348,2269,-100.2994357,25.67895431,70
70,48,27705,25348,2269,-100.356021,25.683779,70
70,41,27705,25348,27823,-100.3434904,25.69633286,70
70,102,27705,25348,2269,-100.356021,25.683779,70
70,34,27705,25348,2269,-100.356021,25.683779,70
70,64,27705,25348,2269,-100.3929091,25.72269383,70
70,83,27705,25348,2269,-100.3560209,25.68377851,70
70,25,27705,25348,2269,-100.3560209,25.68377851,70
70,18,27705,25348,27823,-100.352066,25.68091592,70
70,13,27705,25348,27823,-100.262706,25.597591,70
70,6,27705,25348,27823,-100.2829139,25.7041668,70
70,3,27705,25348,27823,-100.3228386,25.68587755,70
70,28,27705,25348,2269,-100.3033498,25.70402798,70
70,53,27705,25348,2269,-100.3300556,25.72051522,70
70,48,27705,25348,2269,-100.388248,25.715979,70
70,29,27705,25348,2269,-100.352066,25.68091592,70
70,48,27705,25348,2269,-100.3534322,25.67073564,70
70,41,27705,25348,2269,-100.308571,25.71269108,70
70,32,27705,25348,2269,-100.3803002,25.67361982,70
70,30,27705,25348,2269,-100.272743,25.63824386,70
70,38,27705,25348,2269,-100.2846465,25.63916232,70
70,37,27705,25348,2269,-100.3656131,25.6909054,70
70,53,27705,25348,2269,-100.3707077,25.72442935,70
70,32,27705,25348,2269,-100.2843064,25.66721595,70
70,72,27705,25348,27823,-100.2487613,25.57862632,70
70,38,27705,25348,27823,-100.3870783,25.72056595,70
70,27,1593,204,2269,-100.3096701,25.7041065,70
70,31,27705,25348,2269,-100.3170185,25.72897862,70
70,39,27705,25348,2269,-100.3123178,25.68381476,70
70,74,27705,25348,2269,-100.3011831,25.63137463,70
70,39,27705,25348,2269,-100.378532,25.783564,70
70,64,1593,204,2269,-100.308254,25.67068985,70
70,21,1593,204,2269,-100.3188992,25.67142522,70
70,64,27705,25348,2269,-100.3090801,25.67079762,70
70,41,27705,25348,2269,-100.3090801,25.67079762,70
70,43,27705,25348,2269,-100.3090801,25.67079762,70
70,98,27705,25348,27823,-100.3052077,25.6514798,70
70,26,27705,25348,27823,-100.3325447,25.72991574,70
70,45,27705,25348,27823,-100.4066839,25.76271668,70
70,41,2246,2246,2269,-100.402962,25.674695,70
70,18,27705,25348,27823,-100.345338,25.66833075,70
70,45,27705,25348,2269,-100.356021,25.683779,70
70,45,27705,25348,27823,-100.3766507,25.68751097,70
70,68,27705,25348,2269,-100.3748193,25.71446035,70
70,40,27705,25348,27823,-100.4127183,25.76309084,70
70,22,27705,25348,2269,-100.3439825,25.72713855,70
70,118,2246,2246,2269,-100.2984939,25.66849707,70
70,45,27705,25348,27823,-100.2683517,25.68577803,70
70,31,27705,25348,2269,-100.3209492,25.67151089,70
70,27,27705,25348,27823,-100.2983487,25.67307263,70
70,52,1593,204,27823,-100.2738788,25.64298583,70
70,26,2246,2246,2269,-100.3098734,25.641147,70
70,39,27705,25348,2269,-100.3011757,25.66075297,70
70,28,27705,25348,27823,-100.3228386,25.68587755,70
70,17,27705,25348,27823,-100.3167652,25.69233468,70
70,29,27705,25348,2269,-100.3305971,25.68496426,70
70,30,2246,2246,2269,-100.3589323,25.69035487,70
70,40,2246,2246,2269,-100.3589323,25.69035487,70
70,118,27705,25348,2269,-100.2975204,25.66667526,70
70,32,27705,25348,2269,-100.367847,25.67186849,70
70,22,27705,25348,2269,-100.352066,25.68091592,70
70,32,27705,25348,2269,-100.3689734,25.75969908,70
70,6,27705,25348,27823,-100.4035166,25.77004962,70
70,8,27705,25348,27823,-100.2864502,25.65061131,70
70,8,27705,25348,27823,-100.2900984,25.64787002,70
70,2,27705,25348,27823,-100.2776951,25.68241032,70
40,32,27705,25348,2269,-100.30729,25.68511674,55
40,7,27705,25348,27823,-100.4021492,25.74865242,55
40,27,27705,25348,27823,-100.3275643,25.69953535,55
40,6,27705,25348,27823,-100.3614825,25.7027487,55
40,5,27705,25348,27823,-100.3745637,25.76397763,55
40,4,27705,25348,27823,-100.2571824,25.5821067,55
40,27,27705,25348,27823,-100.3703032,25.7512746,55
40,26,27705,25348,27823,-100.3516575,25.68814746,55
40,35,27705,25348,27823,-100.326282,25.707258,55
40,5,27705,25348,27823,-100.4205644,25.74391576,55
40,81,27705,25348,27823,-100.3690649,25.67466203,55
40,61,27705,25348,27823,-100.3213092,25.73272248,55
40,18,27705,25348,27823,-100.371909,25.75815023,55
40,35,27705,25348,27823,-100.396608,25.674527,55
40,30,27705,25348,27823,-100.3739642,25.73219232,55
40,27,27705,25348,27823,-100.28192,25.62799654,55
40,28,27705,25348,27823,-100.3662992,25.75490175,55
40,27,27705,25348,27823,-100.2799125,25.66666834,55
40,81,27705,25348,27823,-100.2615189,25.68305915,55
40,25,27705,25348,27823,-100.3426436,25.73495114,55
40,30,27705,25348,27823,-100.3803866,25.71452535,55
40,68,27705,25348,27823,-100.3881216,25.7463192,55
40,25,27705,25348,27823,-100.3854922,25.7528962,55
40,38,27705,25348,27823,-100.3863119,25.77842782,55
40,33,27705,25348,27823,-100.3505026,25.68159255,55
40,97,27705,25348,27823,-100.3721051,25.76273492,55
40,16,27705,25348,27823,-100.4078248,25.75976888,55
40,30,27705,25348,27823,-100.2731019,25.62697297,55
40,22,27705,25348,27823,-100.3423929,25.70472203,55
40,20,27705,25348,27823,-100.3424579,25.66960429,55
40,33,27705,25348,27823,-100.2984939,25.66849707,55
40,7,27705,25348,27823,-100.3080338,25.66170322,55
40,65,27705,25348,2269,-100.3229536,25.68497184,55
40,28,27705,25348,2269,-100.3334646,25.67822723,55
40,20,27705,25348,27823,-100.3074265,25.63898247,55
40,20,27705,25348,27823,-100.3545785,25.69699595,55
40,17,27705,25348,27823,-100.3512213,25.70485159,55
40,12,27705,25348,27823,-100.3678887,25.7318325,55
40,12,27705,25348,27823,-100.3260106,25.70204906,55
40,10,27705,25348,27823,-100.2624795,25.5990698,55
77,70,27705,25348,27823,-100.2732993,25.68095366,77
77,26,27705,25348,27823,-100.3075388,25.68329121,77
77,31,27705,25348,27823,-100.3238351,25.69200782,77
77,24,1593,204,27823,-100.4018126,25.75920731,77
77,15,27705,25348,27823,-100.3028647,25.64253509,77
77,17,27705,25348,27823,-100.2991959,25.63013797,77
77,22,27705,25348,27823,-100.2741432,25.61406726,77
77,22,27705,25348,27823,-100.342505,25.72096331,77
77,14,27705,25348,27823,-100.3469213,25.69075152,77
77,37,2246,2246,27823,-100.3971212,25.67463943,77
77,35,27705,25348,27823,-100.3028647,25.64253509,77
77,35,2246,2246,27823,-100.4007665,25.75844621,77
77,22,27705,25348,27823,-100.3511833,25.70137042,77
77,37,27705,25348,27823,-100.2871766,25.67313655,77
77,35,27705,25348,27823,-100.3328336,25.7030976,77
77,37,27705,25348,27823,-100.3593665,25.69813882,77
77,15,27705,25348,27823,-100.3988617,25.76143262,77
77,6,2246,2246,27823,-100.30547,25.68397502,77
77,20,27705,25348,27823,-100.3875879,25.74904533,77
77,102,27705,25348,27823,-100.4078248,25.75976888,77
77,27,27705,25348,27823,-100.3228386,25.68587755,77
77,11,2246,2246,27823,-100.2925951,25.70380528,77
77,37,27705,25348,27823,-100.2715639,25.62110566,77
77,16,27705,25348,27823,-100.2843653,25.66806643,77
77,35,27705,25348,27823,-100.3277699,25.66474753,77
77,42,27705,25348,27823,-100.4066839,25.76271668,77
77,16,27705,25348,27823,-100.4087911,25.7774805,77
77,23,27705,25348,27823,-100.3563207,25.69322208,77
77,64,27705,25348,27823,-100.3033139,25.66382532,77
77,17,27705,25348,27823,-100.291602,25.65516,77
77,34,1593,204,27823,-100.2857453,25.6716185,77
77,39,27705,25348,27823,-100.377269,25.71207548,77
77,31,27705,25348,27823,-100.3011831,25.63137463,77
77,29,27705,25348,27823,-100.3513758,25.69288733,77
77,40,27705,25348,27823,-100.278894,25.63003489,77
77,47,27705,25348,27823,-100.2761147,25.6040541,77
77,41,2246,2246,27823,-100.2689073,25.6091012,77
77,54,27705,25348,27823,-100.3513002,25.69422345,77
77,16,27705,25348,27823,-100.3962833,25.67432118,77
77,10,27705,25348,27823,-100.3501078,25.73654398,77
77,62,27705,25348,27823,-100.3325447,25.72991574,77
77,45,1593,204,27823,-100.3330063,25.73444085,77
77,45,2246,2246,27823,-100.3466844,25.7209402,77
77,24,27705,25348,27823,-100.3021485,25.68015703,77
77,64,27705,25348,27823,-100.3074858,25.67631015,77
77,22,27705,25348,27823,-100.3723059,25.73017932,77
77,58,27705,25348,27823,-100.3039446,25.68123971,77
77,24,27705,25348,27823,-100.3803002,25.67361982,77
77,32,27705,25348,27823,-100.3004706,25.7054488,77
77,33,2246,2246,27823,-100.2961931,25.69171252,77
77,38,27705,25348,27823,-100.3512859,25.71527565,77
77,34,27705,25348,27823,-100.3434904,25.69633286,77
77,32,27705,25348,27823,-100.2503496,25.57963663,77
77,23,2246,2246,27823,-100.2487613,25.57862632,77
77,27,27705,25348,27823,-100.2756903,25.68851823,77
77,38,27705,25348,27823,-100.3209492,25.67151089,77
77,27,27705,25348,27823,-100.3512648,25.69694523,77
77,118,27705,25348,27823,-100.3581672,25.69662002,77
77,70,27705,25348,27823,-100.3548766,25.69132603,77
77,29,27705,25348,27823,-100.352066,25.68091592,77
77,63,27705,25348,27823,-100.3445238,25.67022866,77
77,35,27705,25348,27823,-100.3488065,25.6969116,77
77,22,27705,25348,27823,-100.3534322,25.67073564,77
77,64,27705,25348,27823,-100.2951129,25.65582718,77
77,47,27705,25348,27823,-100.3524005,25.67555712,77
77,38,27705,25348,27823,-100.3335362,25.68441594,77
77,19,27705,25348,27823,-100.3199948,25.66332127,77
77,39,27705,25348,27823,-100.2852093,25.70367832,77
77,34,27705,25348,27823,-100.3808435,25.7743936,77
77,19,27705,25348,27823,-100.330535,25.677928,77
77,19,1593,204,27823,-100.2711108,25.61360694,77
77,15,27705,25348,27823,-100.391213,25.75158711,77
77,9,27705,25348,27823,-100.3328177,25.72196143,77
77,8,27705,25348,27823,-100.3690649,25.67466203,77
77,15,27705,25348,27823,-100.3446345,25.7230039,77
77,6,27705,25348,27823,-100.3305682,25.67114545,77
77,15,27705,25348,27823,-100.3560149,25.68211074,77
77,46,27705,25348,27823,-100.3365471,25.66830206,77
77,28,1593,204,27823,-100.290008,25.675092,77
77,28,1593,204,27823,-100.3188992,25.67142522,77
77,54,27705,25348,27823,-100.2706994,25.61105971,77
77,64,27705,25348,27823,-100.3178266,25.69747528,77
77,24,27705,25348,27823,-100.3756665,25.78324837,77
77,21,27705,25348,27823,-100.3973231,25.76509471,77
77,41,27705,25348,27823,-100.2879084,25.70372589,77
77,33,27705,25348,27823,-100.3512648,25.69694523,77
77,22,27705,25348,27823,-100.2991959,25.63013797,77
77,40,27705,25348,27823,-100.2615189,25.68305915,77
77,66,27705,25348,27823,-100.3102033,25.66528746,77
77,37,27705,25348,27823,-100.2846465,25.63916232,77
77,41,27705,25348,27823,-100.2318325,25.56094203,77
77,11,27705,25348,27823,-100.3023441,25.6323414,77
77,32,27705,25348,27823,-100.2823803,25.63552178,77
77,74,27705,25348,27823,-100.3117917,25.68033835,77
77,58,27705,25348,27823,-100.3156631,25.66453391,77
77,42,27705,25348,27823,-100.3554861,25.7456252,77
77,43,2246,2246,27823,-100.3198762,25.70438302,77
77,27,27705,25348,27823,-100.2980513,25.68226056,77
77,56,27705,25348,27823,-100.2996315,25.6850048,77
77,35,27705,25348,27823,-100.3017953,25.67568292,77
77,36,27705,25348,27823,-100.3866471,25.7188158,77
77,48,27705,25348,27823,-100.408186,25.738137,77
77,25,27705,25348,27823,-100.3221963,25.72724551,77
77,27,27705,25348,27823,-100.3426286,25.7240505,77
77,31,27705,25348,27823,-100.3437159,25.69470288,77
77,45,27705,25348,27823,-100.3599255,25.69842378,77
77,48,27705,25348,27823,-100.3423929,25.70472203,77
77,70,27705,25348,27823,-100.3571927,25.6971013,77
77,27,27705,25348,27823,-100.2878697,25.65383199,77
77,27,1593,204,27823,-100.3181102,25.6774686,77
77,107,27705,25348,27823,-100.3079315,25.71755452,77
77,16,27705,25348,27823,-100.2682162,25.70341065,77
77,21,27705,25348,27823,-100.3714738,25.70150365,77
77,30,27705,25348,27823,-100.3840695,25.71734357,77
77,28,27705,25348,27823,-100.3697113,25.70490423,77
77,34,1593,204,27823,-100.3170185,25.72897862,77
77,118,2246,2246,27823,-100.3262598,25.66806517,77
77,88,27705,25348,27823,-100.3378443,25.70185534,77
77,35,27705,25348,27823,-100.3630651,25.6734893,77
77,19,27705,25348,27823,-100.3523511,25.67627517,77
77,41,27705,25348,27823,-100.2738788,25.64298583,77
77,46,27705,25348,27823,-100.345338,25.66833075,77
77,18,27705,25348,27823,-100.2846465,25.63916232,77
